subject,module,code,name,link
COMMST,Communication Studies (COMMST),COMMST102,Introduction to Performance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Skk9nNXt3?bc=true&bcCurrent=COMMST102%20-%20Introduction%20to%20Performance&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST103,Combating Racisms,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJTovuoda?bc=true&bcCurrent=COMMST103%20-%20Combating%20Racisms&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST111,"Leadership, Communication, and Collaboration",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkleqtVmF2?bc=true&bcCurrent=COMMST111%20-%20Leadership%2C%20Communication%2C%20and%20Collaboration&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST112,"Introduction to Black Arts, Culture, and Literature",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BySD6NmKh?bc=true&bcCurrent=COMMST112%20-%20Introduction%20to%20Black%20Arts%2C%20Culture%2C%20and%20Literature&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST149,Introduction to Critical Design Practices,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1S8pV7Yh?bc=true&bcCurrent=COMMST149%20-%20Introduction%20to%20Critical%20Design%20Practices&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST191,"Communication in the Engineering Profession (AE, CIVE, ENVE, GEOE)",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkGeIp47Kh?bc=true&bcCurrent=COMMST191%20-%20Communication%20in%20the%20Engineering%20Profession%20(AE%2C%20CIVE%2C%20ENVE%2C%20GEOE)&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST192,"Communication in the Engineering Profession (COMPE, ELE, MGTE)",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SylIp47F2?bc=true&bcCurrent=COMMST192%20-%20Communication%20in%20the%20Engineering%20Profession%20(COMPE%2C%20ELE%2C%20MGTE)&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST193,Communication in the Sciences,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/By1U6Vmtn?bc=true&bcCurrent=COMMST193%20-%20Communication%20in%20the%20Sciences&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST201,Introduction to Gender and Sexuality in Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyV0-9Emth?bc=true&bcCurrent=COMMST201%20-%20Introduction%20to%20Gender%20and%20Sexuality%20in%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST202,Black and Free,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1Z4KOiua?bc=true&bcCurrent=COMMST202%20-%20Black%20and%20Free&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST203,Introduction to Anti-Racist Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1FfcOs_a?bc=true&bcCurrent=COMMST203%20-%20Introduction%20to%20Anti-Racist%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST204,"Leadership, Teams, and Communication",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Bkbl5YV7Yn?bc=true&bcCurrent=COMMST204%20-%20Leadership%2C%20Teams%2C%20and%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST210,Key Concepts in Media and Culture,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1CZ54XFh?bc=true&bcCurrent=COMMST210%20-%20Key%20Concepts%20in%20Media%20and%20Culture&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST220,Performance Studies,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Bk1xaNQY3?bc=true&bcCurrent=COMMST220%20-%20Performance%20Studies&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST223,Public Speaking,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkeeAuEQth?bc=true&bcCurrent=COMMST223%20-%20Public%20Speaking&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST224,Black Performance Studies,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkXdPaEmK3?bc=true&bcCurrent=COMMST224%20-%20Black%20Performance%20Studies&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST225,Interviewing,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkgeCuEXY3?bc=true&bcCurrent=COMMST225%20-%20Interviewing&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST226,"Introduction to Race, Culture, and Communication",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJlRPKE7Y3?bc=true&bcCurrent=COMMST226%20-%20Introduction%20to%20Race%2C%20Culture%2C%20and%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST227,Leadership,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Byl2BYV7th?bc=true&bcCurrent=COMMST227%20-%20Leadership&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST228,Public Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Bk6DK4QYn?bc=true&bcCurrent=COMMST228%20-%20Public%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST229,History and Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1Mm54mKn?bc=true&bcCurrent=COMMST229%20-%20History%20and%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST235,Games and Society,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hk2cWZqpA?bc=true&bcCurrent=COMMST235%20-%20Games%20and%20Society&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST300,Special Topics in Digital Design,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1l0RnE7Y2?bc=true&bcCurrent=COMMST300%20-%20Special%20Topics%20in%20Digital%20Design&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST301,Topics in Gender and Sexuality in Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1GgQ9NXt2?bc=true&bcCurrent=COMMST301%20-%20Topics%20in%20Gender%20and%20Sexuality%20in%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST302,"Topics in Race, Culture, and Communication",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryVlX94XYh?bc=true&bcCurrent=COMMST302%20-%20Topics%20in%20Race%2C%20Culture%2C%20and%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST308,Writing Anti-Racism,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyYbZFj_a?bc=true&bcCurrent=COMMST308%20-%20Writing%20Anti-Racism&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST323,Speech Writing,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJIc247K3?bc=true&bcCurrent=COMMST323%20-%20Speech%20Writing&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST324,Small Group Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByVe0OVQFn?bc=true&bcCurrent=COMMST324%20-%20Small%20Group%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST325,Organizational Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Skme0dVmY3?bc=true&bcCurrent=COMMST325%20-%20Organizational%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST326,Performing the Voice,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hy19247t3?bc=true&bcCurrent=COMMST326%20-%20Performing%20the%20Voice&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST329,Designing Digital Presentations,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByJxTNmth?bc=true&bcCurrent=COMMST329%20-%20Designing%20Digital%20Presentations&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST335,"Power, Agency, Community",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkQe94QK2?bc=true&bcCurrent=COMMST335%20-%20Power%2C%20Agency%2C%20Community&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST339,"Media, Images, and Communication",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByeXx5VXtn?bc=true&bcCurrent=COMMST339%20-%20Media%2C%20Images%2C%20and%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST399,Communication Inquiry,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByLst4QK2?bc=true&bcCurrent=COMMST399%20-%20Communication%20Inquiry&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST401,Advanced Gender and Sexuality in Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1z6Dt47Kh?bc=true&bcCurrent=COMMST401%20-%20Advanced%20Gender%20and%20Sexuality%20in%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST402,"Advanced Race, Culture, and Communication",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/By0vtV7t3?bc=true&bcCurrent=COMMST402%20-%20Advanced%20Race%2C%20Culture%2C%20and%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST410,African American Rhetoric,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Bk8etKoda?bc=true&bcCurrent=COMMST410%20-%20African%20American%20Rhetoric&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST420,Persuasion,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rke3KtNXKh?bc=true&bcCurrent=COMMST420%20-%20Persuasion&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST430,Communication and Social Justice,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJ1G64QYh?bc=true&bcCurrent=COMMST430%20-%20Communication%20and%20Social%20Justice&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST431,Crisis Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1g3BFEQYh?bc=true&bcCurrent=COMMST431%20-%20Crisis%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST432,Conflict Management,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryInHtNXKh?bc=true&bcCurrent=COMMST432%20-%20Conflict%20Management&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST433,The Organizational Consultant,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyNnSKEXKh?bc=true&bcCurrent=COMMST433%20-%20The%20Organizational%20Consultant&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST434,The Discourse of Dissent,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJK0nEXYn?bc=true&bcCurrent=COMMST434%20-%20The%20Discourse%20of%20Dissent&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST435,Games and Culture,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkGgX547Fh?bc=true&bcCurrent=COMMST435%20-%20Games%20and%20Culture&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST440,Performative Inquiry and Practice,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJHyaVmtn?bc=true&bcCurrent=COMMST440%20-%20Performative%20Inquiry%20and%20Practice&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST471,"Communication, Resistance, and Social Change",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJFIaNQYh?bc=true&bcCurrent=COMMST471%20-%20Communication%2C%20Resistance%2C%20and%20Social%20Change&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST475,Communication Ethics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJe3tFNmYn?bc=true&bcCurrent=COMMST475%20-%20Communication%20Ethics&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST479,Media and Environment Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1g-MqNXt3?bc=true&bcCurrent=COMMST479%20-%20Media%20and%20Environment%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST490,Selected Seminars in Speech Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1t8FE7t2?bc=true&bcCurrent=COMMST490%20-%20Selected%20Seminars%20in%20Speech%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST491,Selected Seminars in Speech Communication,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJgtLY4mt2?bc=true&bcCurrent=COMMST491%20-%20Selected%20Seminars%20in%20Speech%20Communication&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST499A,Senior Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyMc3EXF3?bc=true&bcCurrent=COMMST499A%20-%20Senior%20Seminar&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
COMMST,Communication Studies (COMMST),COMMST499B,Senior Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyG5nV7tn?bc=true&bcCurrent=COMMST499B%20-%20Senior%20Seminar&bcGroup=Communication%20Studies%20(COMMST)&bcItemType=courses
CS,Computer Science (CS),CS100,Introduction to Computing Through Applications,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkgpadVmFn?bc=true&bcCurrent=CS100%20-%20Introduction%20to%20Computing%20Through%20Applications&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS105,Introduction to Computer Programming 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1zWxqVXK2?bc=true&bcCurrent=CS105%20-%20Introduction%20to%20Computer%20Programming%201&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS106,Introduction to Computer Programming 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkG-g94QY2?bc=true&bcCurrent=CS106%20-%20Introduction%20to%20Computer%20Programming%202&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS114,Principles of Computing for Science,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1VpG94Qt2?bc=true&bcCurrent=CS114%20-%20Principles%20of%20Computing%20for%20Science&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS115,Introduction to Computer Science 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1Q8uYVmYn?bc=true&bcCurrent=CS115%20-%20Introduction%20to%20Computer%20Science%201&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS116,Introduction to Computer Science 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SymIuF4XK3?bc=true&bcCurrent=CS116%20-%20Introduction%20to%20Computer%20Science%202&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS135,Designing Functional Programs,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1FwKN7F3?bc=true&bcCurrent=CS135%20-%20Designing%20Functional%20Programs&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS136,Elementary Algorithm Design and Data Abstraction,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryrKwFEXKn?bc=true&bcCurrent=CS136%20-%20Elementary%20Algorithm%20Design%20and%20Data%20Abstraction&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS136L,Tools and Techniques for Software Development,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1Mx7qNmY2?bc=true&bcCurrent=CS136L%20-%20Tools%20and%20Techniques%20for%20Software%20Development&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS137,Programming Principles,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1OddtVQKn?bc=true&bcCurrent=CS137%20-%20Programming%20Principles&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS138,Introduction to Data Abstraction and Implementation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJcuF4mKn?bc=true&bcCurrent=CS138%20-%20Introduction%20to%20Data%20Abstraction%20and%20Implementation&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
CS,Computer Science (CS),CS145,Designing Functional Programs (Advanced Level),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJM8_t47Kh?bc=true&bcCurrent=CS145%20-%20Designing%20Functional%20Programs%20(Advanced%20Level)&bcGroup=Computer%20Science%20(CS)&bcItemType=courses
